試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,13,,クビアクミハウ,4,■,■,■,■,nan,19,5,2,26.3,15.8,1.25,1,0,0,0.0,0,-,8,0,4,2,-6.2,24,11,6,58.3,5
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,16,L,伊賀亮平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,8,8,60.0,0
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,20,,新貴裕,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,21,,兒玉康成,2,nan,nan,□,■,nan,2,2,0,100.0,100.0,1.00,0,0,0,-,1,0.50,8,0,0,0,0.0,0,0,0,-,3
2020-11-08,2020-11,パナソニックパンサーズ,サントリーサンバーズ,1,3,0,22,,小宮雄一郎,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,9,0,2,3,2.8,1,0,0,0.0,2
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,9,9,56.2,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,3,,小野遥輝,4,■,■,■,■,nan,10,7,0,70.0,70.0,1.75,0,0,0,-,3,0.75,12,0,5,4,-2.1,0,0,0,-,10
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,6,,季道帥,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,8,,柳田将洋,4,■,■,■,■,nan,22,12,2,54.5,45.5,3.00,5,2,0,40.0,3,0.75,16,1,4,4,6.2,18,3,4,27.8,16
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,9,,大宅真樹,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,15,0,5,4,-1.7,0,0,0,-,1
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,10,,藤中謙也,4,■,■,■,■,nan,8,4,1,50.0,37.5,1.00,0,0,0,-,0,-,14,0,2,0,-3.6,22,13,2,63.6,4
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,11,,秦耕介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,12,,塩田達也,4,■,■,■,■,nan,12,6,1,50.0,41.7,1.50,0,0,0,-,4,1.00,10,1,1,3,15.0,5,2,3,70.0,11
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,13,,ムセルスキードミトリー,4,■,■,■,■,nan,42,23,3,54.8,47.6,5.75,17,8,1,47.1,5,1.25,13,1,3,2,5.8,0,0,0,-,29
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,19,,栗山雅史,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,20,,西田寛基,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,1,0,9.4,0,0,0,-,1
2020-11-08,2020-11,サントリーサンバーズ,パナソニックパンサーズ,3,1,1,21,,佐藤謙次,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,1,L,鶴田大樹,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,11,5,64.3,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,3,,小野遥輝,5,■,■,■,■,■,15,9,0,60.0,60.0,1.80,0,0,0,-,3,0.60,11,0,5,6,2.3,1,0,0,0.0,12
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,6,,季道帥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,8,,柳田将洋,5,■,■,■,■,■,34,15,4,44.1,32.4,3.00,8,3,2,37.5,0,-,17,2,3,8,19.1,9,5,0,55.6,17
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,9,,大宅真樹,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,1,2,1,9.4,0,0,0,-,1
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,10,,藤中謙也,5,■,■,■,■,■,18,6,3,33.3,16.7,1.20,1,0,1,0.0,2,0.40,17,1,4,4,5.9,53,27,14,64.2,9
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,11,,秦耕介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,12,,塩田達也,5,■,■,■,■,■,10,6,0,60.0,60.0,1.20,0,0,0,-,3,0.60,18,1,4,5,6.9,0,0,0,-,10
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,13,,ムセルスキードミトリー,5,■,■,■,■,■,59,28,7,47.5,35.6,5.60,33,15,3,45.5,3,0.60,17,4,1,3,26.5,0,0,0,-,35
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,14,,加藤久典,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,19,,栗山雅史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,20,,西田寛基,4,nan,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,12,0,1,6,10.4,1,0,0,0.0,1
2020-11-14,2020-11,サントリーサンバーズ,ジェイテクトSTINGS,3,2,1,21,,佐藤謙次,3,nan,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,1,,藤中優斗,5,■,■,■,■,■,11,2,2,18.2,0.0,0.40,0,0,0,-,1,0.20,20,1,1,3,7.5,28,3,12,32.1,4
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,2,,金丸晃大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,3,,伏見大和,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,4,,福山汰一,5,■,■,■,■,■,9,3,0,33.3,33.3,0.60,0,0,0,-,2,0.40,19,0,1,5,5.3,4,1,2,50.0,5
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,5,,饒書涵,5,■,■,■,■,■,14,7,0,50.0,50.0,1.40,0,0,0,-,2,0.40,8,0,1,1,0.0,0,0,0,-,9
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,6,,フォンテレスフェリペ,5,■,■,■,■,■,21,8,1,38.1,33.3,1.60,4,1,1,25.0,4,0.80,12,0,2,1,-2.1,26,10,4,46.2,12
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,7,,柳澤広平,1,nan,nan,nan,□,nan,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,2,0,0,0,0.0,4,1,2,50.0,2
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,10,,小林光輝,2,■,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,11,,袴谷亮介,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,1,1,2,20.8,0,0,0,-,1
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,14,,西田有志,5,■,■,■,■,■,48,21,3,43.8,37.5,4.20,25,13,3,52.0,2,0.40,18,4,5,7,25.0,1,0,0,0.0,27
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,16,,久保山尚,4,nan,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.25,12,0,1,0,-2.1,0,0,0,-,1
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,17,L,本間隆太,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,5,3,43.3,0
2020-11-14,2020-11,ジェイテクトSTINGS,サントリーサンバーズ,2,3,0,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,1,,清水邦広,4,■,■,■,■,nan,37,18,1,48.6,45.9,4.50,10,7,0,70.0,1,0.25,19,2,3,7,15.8,2,1,0,50.0,21
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,2,,深津英臣,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,1,0.25,16,0,1,5,6.2,0,0,0,-,3
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,4,,大竹壱青,1,□,nan,nan,nan,nan,2,2,0,100.0,100.0,2.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,2
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,5,,渡辺奏吾,3,nan,■,■,■,nan,22,13,1,59.1,54.5,4.33,1,1,0,100.0,0,-,13,2,0,6,26.9,11,4,2,45.5,15
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,6,,白澤健児,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,7,,久原翼,1,■,nan,nan,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,3,0,1,1,0.0,9,2,0,22.2,1
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,9,,今村貴彦,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,10,,山内晶大,4,■,■,■,■,nan,8,6,0,75.0,75.0,1.50,0,0,0,-,0,-,14,0,2,2,0.0,1,1,0,100.0,6
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,13,,クビアクミハウ,4,■,■,■,■,nan,22,11,1,50.0,45.5,2.75,2,0,0,0.0,1,0.25,13,0,2,5,5.8,31,15,8,61.3,12
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,16,L,伊賀亮平,3,nan,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,4,75.0,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,20,,新貴裕,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,21,,兒玉康成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,パナソニックパンサーズ,堺ブレイザーズ,3,1,1,22,,小宮雄一郎,4,■,■,■,■,nan,7,5,0,71.4,71.4,1.25,0,0,0,-,3,0.75,12,0,3,3,0.0,0,0,0,-,8
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,1,,松本慶彦,4,■,■,■,■,nan,12,6,1,50.0,41.7,1.50,0,0,0,-,1,0.25,18,0,0,3,4.2,1,1,0,100.0,7
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,2,,樋口裕希,4,■,■,■,■,nan,29,14,1,48.3,44.8,3.50,5,2,1,40.0,0,-,14,1,2,7,16.1,26,6,6,34.6,15
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,4,,高野直哉,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,2,0,0,0.0,1,0.25,9,0,4,2,-5.6,22,6,9,47.7,7
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,5,,堀江友裕,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,6,,山崎貴矢,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,-8.3,0,0,0,-,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,7,,出耒田敬,4,■,■,■,■,nan,13,8,0,61.5,61.5,2.00,0,0,0,-,2,0.50,9,1,4,2,5.6,1,0,1,50.0,11
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,8,,佐川翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,10,,千々木駿介,3,□,□,□,nan,nan,4,2,0,50.0,50.0,0.67,1,1,0,100.0,0,-,2,0,1,0,-12.5,3,0,1,16.7,2
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,11,,関田誠大,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,13,0,2,3,1.9,1,0,0,0.0,1
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,14,,山口頌平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,20,L,山本智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,13,5,67.4,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,21,,竹元裕太郎,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,23,,鵜野幸也,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2020-11-14,2020-11,堺ブレイザーズ,パナソニックパンサーズ,1,3,0,24,,ジョンウェント,4,■,■,■,■,nan,40,18,4,45.0,35.0,4.50,11,3,3,27.3,4,1.00,13,0,4,3,-1.9,1,0,0,0.0,22
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,1,,迫田郭志,4,■,■,■,■,nan,19,4,3,21.1,5.3,1.00,1,0,0,0.0,2,0.50,14,0,6,2,-7.1,28,10,9,51.8,6
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,3,,橘裕也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,4,,山田要平,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,5,,井上仁,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,8,,栗山英之,4,■,■,■,■,nan,22,16,0,72.7,72.7,4.00,0,0,0,-,2,0.50,12,0,2,1,-2.1,1,0,0,0.0,18
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,10,L,古賀太一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,11,8,68.2,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,14,,長友優磨,4,□,□,■,■,nan,15,7,1,46.7,40.0,1.75,7,5,0,71.4,1,0.25,8,0,1,3,6.2,1,0,0,0.0,8
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,15,,谷口渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,16,,手原紳,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,0,3,13.5,0,0,0,-,1
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,18,,武藤鉄也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,19,,佐藤望実,4,■,■,■,■,nan,29,14,1,48.3,44.8,3.50,4,1,0,25.0,1,0.25,13,2,3,4,17.3,25,9,4,44.0,17
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,20,,プレモビッチピーター,4,■,■,□,□,nan,18,5,4,27.8,5.6,1.25,9,1,4,11.1,0,-,8,2,2,0,18.8,0,0,0,-,7
2020-11-14,2020-11,FC東京,ウルフドッグス名古屋,1,3,0,21,,平田亮介,4,■,■,■,■,nan,10,5,0,50.0,50.0,1.25,0,0,0,-,0,-,15,0,2,7,8.3,0,0,0,-,5
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,1,,山田脩造,4,■,■,■,■,nan,13,7,1,53.8,46.2,1.75,0,0,0,-,0,-,14,0,1,3,3.6,17,6,5,50.0,7
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,2,,山近哲,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,1,0.25,8,0,1,3,6.2,1,0,0,0.0,4
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,3,,クレクバルトシュ,4,■,■,■,■,nan,41,22,3,53.7,46.3,5.50,20,12,1,60.0,1,0.25,19,1,4,7,9.2,1,0,0,0.0,24
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,5,,前田一誠,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,3,0.75,17,0,1,5,5.9,0,0,0,-,3
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,6,,近裕崇,4,■,■,■,■,nan,10,7,0,70.0,70.0,1.75,0,0,0,-,1,0.25,14,1,3,4,8.9,1,0,0,0.0,9
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,8,,神谷雄飛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,21,,永露元稀,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,22,,高梨健太,4,■,■,■,■,nan,28,13,3,46.4,35.7,3.25,4,2,0,50.0,3,0.75,15,1,2,2,6.7,28,9,8,46.4,17
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,7,63.9,0
2020-11-14,2020-11,ウルフドッグス名古屋,FC東京,3,1,1,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,1,,安永拓弥,5,■,■,■,■,■,9,7,0,77.8,77.8,1.40,0,0,0,-,2,0.40,10,0,1,0,-2.5,0,0,0,-,9
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,2,,小野寺太志,5,■,■,■,■,■,23,16,0,69.6,69.6,3.20,0,0,0,-,3,0.60,22,2,3,5,11.4,1,1,0,100.0,21
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,3,,深津旭弘,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,27,0,2,14,11.1,0,0,0,-,1
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,5,,井上慎一朗,3,□,□,□,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,7,,八子大輔,5,■,■,■,■,■,22,13,2,59.1,50.0,2.60,5,3,1,60.0,0,-,13,1,2,1,5.8,0,0,0,-,14
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,8,,武智洸史,3,nan,nan,■,■,■,14,9,1,64.3,57.1,3.00,2,1,0,50.0,1,0.33,8,0,2,0,-6.2,12,6,2,58.3,10
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,10,L,井上航,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,11,,久原大輝,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,12,,合田心平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,15,L,唐川大志,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,16,5,63.8,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,16,,西知恕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,17,,金子聖輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,18,,山本将平,2,■,■,nan,nan,nan,13,2,1,15.4,7.7,1.00,4,0,0,0.0,0,-,6,0,3,0,-12.5,12,7,1,62.5,2
2020-11-14,2020-11,JTサンダーズ広島,VC長野トライデンツ,3,2,1,19,,陳建禎,5,■,■,■,■,■,43,24,3,55.8,48.8,4.80,5,2,1,40.0,3,0.60,15,0,3,1,-3.3,27,16,6,70.4,27
2020-11-14,2020-11,VC長野トライデンツ,JTサンダーズ広島,2,3,0,4,,中村竜輔,5,■,■,■,■,■,7,3,1,42.9,28.6,0.60,0,0,0,-,1,0.20,11,0,2,1,-2.3,0,0,0,-,4
2020-11-14,2020-11,VC長野トライデンツ,JTサンダーズ広島,2,3,0,5,,笠利真吾,5,■,■,■,■,■,29,10,2,34.5,27.6,2.00,0,0,0,-,1,0.20,18,1,4,8,11.1,39,19,8,59.0,12
2020-11-14,2020-11,VC長野トライデンツ,JTサンダーズ広島,2,3,0,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
