試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,14,,谷川結人,3,■,■,■,nan,nan,16,5,1,31.2,25.0,1.67,6,3,1,50.0,0,-,7,0,4,2,-7.1,12,3,1,29.2,5
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,15,,古川一輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,18,,三木裕人,3,■,■,■,nan,nan,8,4,1,50.0,37.5,1.33,0,0,0,-,0,-,7,0,0,2,7.1,24,9,5,47.9,4
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,19,,黒木隆生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,20,,山本慎人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,22,,松浦孝平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2020-11-21,2020-11,きんでんトリニティーブリッツ,ヴォレアス北海道,0,3,0,23,,福井裕貴,3,■,■,■,nan,nan,11,4,0,36.4,36.4,1.33,0,0,0,-,1,0.33,6,0,2,1,-4.2,1,0,0,0.0,5
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,1,,與崎風人,1,nan,nan,□,nan,nan,3,0,1,0.0,-33.3,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-,1
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,2,,小松一哉,4,■,■,■,■,nan,26,9,5,34.6,15.4,2.25,4,1,1,25.0,4,1.00,14,0,2,3,1.8,8,3,1,43.8,13
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,4,L,宮田航輔,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,10,2,61.1,0
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,5,,河野祥侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,6,,中村龍哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,10,,佐藤隼一,1,nan,nan,nan,□,nan,1,1,0,100.0,100.0,1.00,1,1,0,100.0,0,-,1,0,0,0,0.0,0,0,0,-,1
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,12,,澤瑞貴,4,■,■,■,■,nan,17,9,3,52.9,35.3,2.25,1,0,1,0.0,1,0.25,17,1,3,7,11.8,33,19,2,60.6,11
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,14,,山下道生,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,0,-,14,1,2,5,12.5,0,0,0,-,8
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,16,,石黒聖也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,17,,田中拓海,4,■,■,■,■,nan,4,4,0,100.0,100.0,1.00,0,0,0,-,1,0.25,20,1,0,8,15.0,1,0,0,0.0,6
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,19,,奈琳剣,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,0
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,20,,蔵田大輝,3,■,■,■,nan,nan,19,7,2,36.8,26.3,2.33,4,0,1,0.0,1,0.33,8,0,3,2,-3.1,0,0,0,-,8
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,22,,大村翔哉,3,□,nan,□,■,nan,11,6,1,54.5,45.5,2.00,4,2,0,50.0,1,0.33,8,0,2,3,3.1,0,0,0,-,7
2020-11-21,2020-11,東京ヴェルディ,サフィルヴァ北海道,3,1,1,26,,渡辺周馬,4,■,■,■,■,nan,18,6,2,33.3,22.2,1.50,0,0,0,-,2,0.50,11,0,0,6,13.6,1,0,0,0.0,8
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,2,L,神園時,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,15,4,58.6,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,3,,河西智洋,2,nan,nan,□,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,2,0,2,0,-25.0,2,0,0,0.0,1
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,4,,奥田基嗣,4,■,■,■,■,nan,16,6,1,37.5,31.2,1.50,0,0,0,-,0,-,12,0,1,3,4.2,0,0,0,-,6
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,5,,吉田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,6,,阿部誠樹,4,■,■,■,■,nan,30,14,1,46.7,43.3,3.50,1,0,0,0.0,1,0.25,14,0,6,5,-1.8,21,6,2,33.3,15
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,7,,笠原佑斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,8,,清水久雄,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,9,,小林洸,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,14,,山口拓馬,2,nan,□,□,nan,nan,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,2
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,16,L,桝谷周呈,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,17,,森元貴哉,4,■,■,■,■,nan,22,8,1,36.4,31.8,2.00,2,0,0,0.0,2,0.50,15,1,3,7,13.3,33,14,9,56.1,11
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,20,,佐藤陸善,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,3,1,-4.5,0,0,0,-,0
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,21,,柿崎充,4,■,■,■,■,nan,31,10,4,32.3,19.4,2.50,11,3,1,27.3,0,-,14,0,6,5,-1.8,0,0,0,-,10
2020-11-21,2020-11,サフィルヴァ北海道,東京ヴェルディ,1,3,0,22,,柏田樹,4,■,■,■,■,nan,15,8,0,53.3,53.3,2.00,0,0,0,-,3,0.75,15,0,4,2,-3.3,1,0,0,0.0,11
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,1,,酒井駿,3,■,■,■,nan,nan,20,8,2,40.0,30.0,2.67,1,1,0,100.0,0,-,10,0,1,4,7.5,31,20,6,74.2,8
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,2,,鰐川怜児,3,■,■,■,nan,nan,8,6,0,75.0,75.0,2.00,0,0,0,-,4,1.33,7,1,2,1,10.7,0,0,0,-,11
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,3,L,三角尚久,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,4,,渡部勇人,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,0,0,2,4.2,0,0,0,-,1
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,5,,浅田潮,3,■,■,■,nan,nan,29,9,3,31.0,20.7,3.00,0,0,0,-,4,1.33,12,0,0,7,14.6,2,0,0,0.0,13
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,6,,松下祐太,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,1,50.0,0
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,7,,石坂ハスナヌ,3,■,■,■,nan,nan,11,7,0,63.6,63.6,2.33,0,0,0,-,1,0.33,17,0,1,7,8.8,1,0,1,50.0,8
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,9,,高瀬太一,3,■,■,■,nan,nan,19,9,2,47.4,36.8,3.00,5,4,0,80.0,2,0.67,9,0,2,3,2.8,0,0,0,-,11
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,10,,柳生大成,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,1
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,12,L,山田広大,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,2,71.4,0
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,14,,高井大輝,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,15,,曾根裕也,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,長野GaRons,東京ヴェルディ,3,0,1,17,,篠原和政,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,1,,與崎風人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,2,,小松一哉,3,■,■,■,nan,nan,20,5,3,25.0,10.0,1.67,2,0,0,0.0,1,0.33,13,0,1,0,-1.9,14,3,4,35.7,6
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,4,L,宮田航輔,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,4,5,43.3,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,5,,河野祥侑,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,6,,中村龍哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,10,,佐藤隼一,1,nan,nan,□,nan,nan,4,0,1,0.0,-25.0,-,1,0,1,0.0,0,-,2,0,2,0,-25.0,8,6,0,75.0,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,12,,澤瑞貴,3,■,■,■,nan,nan,11,3,1,27.3,18.2,1.00,2,0,0,0.0,0,-,7,0,0,2,7.1,26,9,8,50.0,3
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,14,,山下道生,2,■,■,nan,nan,nan,7,3,1,42.9,28.6,1.50,0,0,0,-,2,1.00,6,0,1,1,0.0,0,0,0,-,5
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,16,,石黒聖也,2,nan,□,■,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,6,0,1,2,4.2,0,0,0,-,1
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,17,,田中拓海,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,10,0,1,1,0.0,2,0,0,0.0,1
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,19,,奈琳剣,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-,0
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,20,,蔵田大輝,2,■,■,nan,nan,nan,27,8,3,29.6,18.5,4.00,8,4,1,50.0,0,-,5,1,1,2,25.0,0,0,0,-,9
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,22,,大村翔哉,2,nan,□,■,nan,nan,16,9,0,56.2,56.2,4.50,5,3,0,60.0,0,-,3,0,2,0,-16.7,0,0,0,-,9
2020-11-22,2020-11,東京ヴェルディ,長野GaRons,0,3,0,26,,渡辺周馬,3,■,■,■,nan,nan,13,6,0,46.2,46.2,2.00,0,0,0,-,2,0.67,5,0,0,2,10.0,1,0,1,50.0,8
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,1,,伊澤啓生,3,■,■,■,nan,nan,19,10,1,52.6,47.4,3.33,4,2,0,50.0,2,0.67,14,0,0,1,1.8,14,5,3,46.4,12
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,2,,渡邊和馬,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,3,,吉田魁成,3,■,■,■,nan,nan,12,7,0,58.3,58.3,2.33,0,0,0,-,0,-,11,0,2,3,2.3,0,0,0,-,7
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,4,,田中尚,3,■,■,■,nan,nan,8,5,1,62.5,50.0,1.67,0,0,0,-,0,-,13,1,0,4,15.4,2,2,0,100.0,6
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,7,,津田大地,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,8,,森陽希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,9,,長谷川優太,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,2,1,-3.1,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,10,,二五田大輔,3,■,■,■,nan,nan,32,15,4,46.9,34.4,5.00,1,0,0,0.0,2,0.67,14,1,1,4,12.5,21,8,4,47.6,18
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,11,,嶋田希隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,12,L,備一真,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,4,72.7,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,13,,境龍生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,15,,清水遼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,17,,舩倉拓登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,大同特殊鋼レッドスター,ヴォレアス北海道,3,0,1,18,,寺尾壮太,3,■,■,■,nan,nan,21,11,0,52.4,52.4,3.67,4,2,0,50.0,0,-,10,1,3,2,7.5,0,0,0,-,12
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,0,,越川優,1,nan,nan,■,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,4,0,1,1,0.0,7,3,4,71.4,1
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,2,,山口功太郎,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,3,,田城貴之,3,■,■,■,nan,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,1,0.33,15,1,0,5,15.0,0,0,0,-,5
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,4,,古田史郎,3,■,■,■,nan,nan,33,13,1,39.4,36.4,4.33,10,5,0,50.0,3,1.00,12,2,3,2,14.6,0,0,0,-,18
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,5,,家近滉一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,6,,本澤凌斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,10,L,白石啓丈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,5,60.7,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,11,L,藤村昇太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,13,,佐々木博秋,3,■,■,■,nan,nan,19,4,1,21.1,15.8,1.33,2,0,0,0.0,0,-,7,0,3,0,-10.7,19,12,4,73.7,4
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,14,,張育陞,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,17,,辰巳遼,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,3,1.00,7,0,1,2,3.6,0,0,0,-,3
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,18,,後藤万澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,20,,戸田拓也,2,■,■,nan,nan,nan,10,6,1,60.0,50.0,3.00,0,0,0,-,0,-,6,0,2,0,-8.3,18,5,8,50.0,6
2020-11-22,2020-11,ヴォレアス北海道,大同特殊鋼レッドスター,0,3,0,23,,田城広光,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,0,-,12,1,4,6,12.5,4,0,0,0.0,6
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,1,,エバデダンジェフリー宇意,1,nan,nan,■,nan,nan,5,4,0,80.0,80.0,4.00,0,0,0,-,1,1.00,2,0,0,1,12.5,0,0,0,-,5
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,4,,柳田百織,1,■,nan,nan,nan,nan,3,1,0,33.3,33.3,1.00,1,0,0,0.0,1,1.00,1,0,0,0,0.0,0,0,0,-,2
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,5,,吉田綜眞,3,□,■,■,nan,nan,17,8,0,47.1,47.1,2.67,4,2,0,50.0,1,0.33,9,0,0,1,2.8,0,0,0,-,9
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,6,L,小林慎平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,1,70.0,0
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,7,,加藤大雄,2,■,■,nan,nan,nan,6,2,0,33.3,33.3,1.00,0,0,0,-,1,0.50,6,0,0,0,0.0,1,1,0,100.0,3
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,9,,手塚奨,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,1
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,10,,岡村義郎,3,■,■,■,nan,nan,15,9,0,60.0,60.0,3.00,0,0,0,-,4,1.33,4,0,0,1,6.2,0,0,0,-,13
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,11,,浅野卓雅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,13,,兵頭佳樹,3,■,■,■,nan,nan,20,9,1,45.0,40.0,3.00,5,2,1,40.0,0,-,16,3,2,6,25.0,8,4,1,56.2,12
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,16,,米澤寛武,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,17,,角大樹,3,■,■,■,nan,nan,24,8,2,33.3,25.0,2.67,3,1,1,33.3,1,0.33,9,1,3,5,16.7,33,16,9,62.1,10
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,18,,長谷山拓,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,14,1,2,4,10.7,0,0,0,-,1
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,19,,尾木将,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-,0
2020-11-22,2020-11,富士通カワサキレッドスピリッツ,きんでんトリニティーブリッツ,3,0,1,20,,志波京介,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,1,,岡本侑,3,■,■,■,nan,nan,22,11,3,50.0,36.4,3.67,11,5,1,45.5,0,-,12,0,2,3,2.1,0,0,0,-,11
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,7,7,61.8,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,6,,庄司練,3,■,■,■,nan,nan,10,4,1,40.0,30.0,1.33,0,0,0,-,1,0.33,9,0,3,1,-5.6,0,0,0,-,5
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,7,,田畑翔伍,1,□,nan,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,9,,内園徹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,11,,毛利光生,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,1,0,0,0.0,0,-,7,0,0,2,7.1,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,14,,谷川結人,3,■,■,■,nan,nan,27,14,2,51.9,44.4,4.67,8,5,1,62.5,0,-,8,1,3,3,12.5,11,3,1,31.8,15
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,15,,古川一輝,1,nan,nan,■,nan,nan,5,2,0,40.0,40.0,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,2
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,18,,三木裕人,3,■,■,■,nan,nan,11,2,0,18.2,18.2,0.67,1,0,0,0.0,0,-,5,0,0,0,0.0,28,17,4,67.9,2
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,19,,黒木隆生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,20,,山本慎人,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,22,,松浦孝平,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,2,1,2,25.0,6,3,1,58.3,2
2020-11-22,2020-11,きんでんトリニティーブリッツ,富士通カワサキレッドスピリッツ,0,3,0,23,,福井裕貴,2,■,■,nan,nan,nan,13,5,1,38.5,30.8,2.50,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0,0,-,6
